Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,896.46843,33,11,0.6214222859,1.8,1.2,1.02," $ 1,227.37 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1818.531,36,15,0.6214222859,1.8,1.13,1.05," $ 2,413.50 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,218.89725,39,5,0.6214222859,4.2,1.13,1.02, $ 658.50 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,108.66284,4,11,0.6214222859,2.5,1.2,1.10, $ 222.83 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,3046.15168,53,16,0.6214222859,4.2,1.05,1.10," $ 9,182.68 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,44.00396,49,2,0.8300750243,2.5,1.13,1.01, $ 104.22 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,64.65888,72,2,0.6214222859,4.2,1.05,1.05, $ 186.06 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1907.43696,59,12,0.6214222859,2.5,1.13,1.02," $ 3,415.51 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,656.69175,13,15,0.6214222859,2.5,1.2,1.10," $ 1,346.67 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2731.83768,72,13,0.6214222859,1.8,1.05,1.01," $ 3,240.60 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,862.1184,15,16,0.8300750243,4.2,1.2,1.02," $ 3,678.87 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1100.099,49,10,0.6214222859,4.2,1.05,1.02," $ 3,075.09 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2156.19404,49,14,0.8300750243,4.2,1.05,1.01," $ 7,971.96 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,282.8826,35,6,0.8300750243,2.5,1.05,1.05, $ 647.21 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,209.01881,19,7,0.8300750243,2.5,1.2,1.00, $ 520.50 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,30.30885,15,3,0.6214222859,1.8,1.2,1.10, $ 44.75 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,101.0295,18,5,0.8300750243,2.5,1.2,1.00, $ 251.59 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,948.33024,66,8,0.8300750243,2.5,1.05,1.05," $ 2,169.68 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,49.3922,55,2,0.6214222859,4.2,1.2,1.02, $ 157.79 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2200.64702,58,13,0.6214222859,1.8,1.13,1.02," $ 2,837.19 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,417.36409,11,13,0.8300750243,2.5,1.2,1.02," $ 1,060.12 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,179.608,32,5,0.6214222859,1.8,1.2,1.01, $ 243.49 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1781.71136,31,16,0.8300750243,1.8,1.05,1.01," $ 2,823.18 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,88.00792,8,7,0.6214222859,2.5,1.2,1.01, $ 165.71 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,431.0592,30,8,0.8300750243,4.2,1.2,1.05," $ 1,893.54 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,122.13344,34,4,0.6214222859,2.5,1.2,1.05, $ 239.07 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1412.61692,52,11,0.6214222859,2.5,1.05,1.01," $ 2,327.35 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,48.49416,54,2,0.6214222859,1.8,1.05,1.01, $ 57.53 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1593.57198,42,13,0.6214222859,1.8,1.2,1.10," $ 2,352.91 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,2701.30432,47,16,0.8300750243,2.5,1.2,1.10," $ 7,399.54 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2126.55872,37,16,0.8300750243,1.8,1.2,1.05," $ 4,003.48 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1059.46269,39,11,0.8300750243,4.2,1.05,1.00," $ 3,878.30 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1163.85984,64,9,0.8300750243,1.8,1.2,1.01," $ 2,107.62 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,48.49416,24,3,0.6214222859,4.2,1.2,1.01, $ 153.40 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,923.63414,34,11,0.8300750243,2.5,1.05,1.01," $ 2,032.68 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,242.02178,22,7,0.6214222859,1.8,1.13,1.00, $ 305.91 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,763.334,34,10,0.8300750243,4.2,1.13,1.01," $ 3,037.25 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,2020.59,40,15,0.6214222859,1.8,1.05,1.02," $ 2,420.62 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1818.531,36,15,0.6214222859,4.2,1.05,1.01," $ 5,033.47 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,162.99426,6,11,0.8300750243,2.5,1.13,1.00, $ 382.22 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,847.74976,59,8,0.6214222859,4.2,1.13,1.01," $ 2,525.25 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,404.118,8,15,0.8300750243,4.2,1.2,1.00," $ 1,690.66 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,3283.45875,65,15,0.8300750243,2.5,1.05,1.10," $ 7,869.93 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,404.118,18,10,0.6214222859,4.2,1.05,1.00," $ 1,107.47 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,89.804,16,5,0.8300750243,1.8,1.05,1.05, $ 147.93 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,420.28272,13,12,0.6214222859,1.8,1.05,1.05, $ 518.30 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,834.72818,22,13,0.6214222859,2.5,1.05,1.05," $ 1,429.72 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,747.16928,52,8,0.8300750243,1.8,1.2,1.10," $ 1,473.61 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2528.88064,44,16,0.6214222859,4.2,1.05,1.01," $ 6,999.63 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,747.16928,13,16,0.8300750243,2.5,1.2,1.05," $ 1,953.65 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,57.47456,4,8,0.8300750243,2.5,1.13,1.10, $ 148.25 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,919.59296,16,16,0.8300750243,4.2,1.05,1.10," $ 3,702.92 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,387.95328,48,6,0.8300750243,2.5,1.2,1.10," $ 1,062.70 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,404.118,50,6,0.6214222859,2.5,1.05,1.05, $ 692.17 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,80.8236,10,6,0.8300750243,2.5,1.13,1.01, $ 191.42 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,549.60048,68,6,0.6214222859,2.5,1.13,1.02, $ 984.13 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,355.62384,11,12,0.6214222859,1.8,1.2,1.01, $ 482.12 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2420.2178,55,14,0.6214222859,2.5,1.13,1.01," $ 4,291.22 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,55.00495,5,7,0.6214222859,2.5,1.2,1.02, $ 104.59 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,32.32944,9,4,0.8300750243,4.2,1.05,1.00, $ 118.35 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,301.74144,21,8,0.8300750243,2.5,1.13,1.00, $ 707.57 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1648.80144,51,12,0.6214222859,1.8,1.2,1.02," $ 2,257.40 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,118.54128,33,4,0.8300750243,2.5,1.13,1.01, $ 280.75 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2011.6096,35,16,0.8300750243,4.2,1.05,1.05," $ 7,731.95 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,117.19422,58,3,0.6214222859,4.2,1.13,1.10, $ 380.20 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,905.22432,28,12,0.6214222859,1.8,1.2,1.01," $ 1,227.21 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,25.14512,7,4,0.6214222859,2.5,1.2,1.00, $ 46.88 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,46.47357,23,3,0.6214222859,2.5,1.2,1.10, $ 95.30 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2011.6096,35,16,0.8300750243,1.8,1.2,1.00," $ 3,606.74 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,965.393,43,10,0.8300750243,4.2,1.13,1.02," $ 3,879.26 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,106.64225,19,5,0.6214222859,1.8,1.05,1.02, $ 127.76 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1907.43696,59,12,0.6214222859,1.8,1.2,1.10," $ 2,816.33 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2428.30016,64,13,0.6214222859,2.5,1.2,1.00," $ 4,527.00 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3131.9145,62,15,0.6214222859,2.5,1.13,1.01," $ 5,553.11 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,165.23936,46,4,0.8300750243,1.8,1.13,1.10, $ 306.88 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,183.20016,51,4,0.8300750243,2.5,1.05,1.01, $ 403.18 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2071.10475,41,15,0.8300750243,2.5,1.2,1.01," $ 5,209.09 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1163.85984,36,12,0.8300750243,4.2,1.13,1.10," $ 5,043.57 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,417.36409,11,13,0.8300750243,4.2,1.2,1.01," $ 1,763.54 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1494.33856,26,16,0.8300750243,2.5,1.13,1.02," $ 3,574.25 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,68.70006,34,3,0.8300750243,2.5,1.2,1.01, $ 172.79 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1928.76541,71,11,0.6214222859,1.8,1.13,1.05," $ 2,559.80 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,22.451,4,5,0.6214222859,1.8,1.13,1.00, $ 28.38 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,516.14849,19,11,0.6214222859,1.8,1.2,1.05, $ 727.45 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,121.01089,11,7,0.6214222859,4.2,1.05,1.05, $ 348.21 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,219.12176,61,4,0.6214222859,2.5,1.13,1.10, $ 423.14 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1892.17028,43,14,0.8300750243,1.8,1.05,1.05," $ 3,116.94 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,165.23936,46,4,0.6214222859,2.5,1.13,1.02, $ 295.88 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,68.25104,19,4,0.6214222859,4.2,1.13,1.02, $ 205.32 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,190.15997,7,11,0.8300750243,1.8,1.13,1.00, $ 321.06 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1555.62979,41,13,0.6214222859,4.2,1.2,1.01," $ 4,920.91 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,16.16472,8,3,0.8300750243,4.2,1.13,1.00, $ 63.68 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,96.98832,27,4,0.6214222859,1.8,1.05,1.10, $ 125.30 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2655.9533,70,13,0.8300750243,4.2,1.05,1.05," $ 10,208.59 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,145.9315,26,5,0.6214222859,4.2,1.05,1.00, $ 399.92 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1907.43696,59,12,0.8300750243,2.5,1.13,1.01," $ 4,517.60 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,704.06336,64,7,0.8300750243,4.2,1.13,1.10," $ 3,051.05 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,962.69888,67,8,0.8300750243,2.5,1.2,1.00," $ 2,397.34 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1262.86875,25,15,0.8300750243,2.5,1.13,1.10," $ 3,257.52 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,161.6472,5,12,0.6214222859,1.8,1.13,1.00, $ 204.32 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,436.44744,24,9,0.8300750243,4.2,1.05,1.00," $ 1,597.67 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1032.29698,38,11,0.6214222859,4.2,1.13,1.00," $ 3,044.52 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,965.393,43,10,0.6214222859,2.5,1.2,1.02," $ 1,835.75 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,8.9804,10,2,0.6214222859,1.8,1.05,1.01, $ 10.65 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,462.04158,42,7,0.8300750243,1.8,1.05,1.10, $ 797.36 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,800.15364,44,9,0.8300750243,1.8,1.2,1.05," $ 1,506.38 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,119.21481,59,3,0.8300750243,4.2,1.2,1.05, $ 523.68 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,876.48704,61,8,0.6214222859,2.5,1.05,1.10," $ 1,572.73 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,898.04,40,10,0.8300750243,4.2,1.05,1.02," $ 3,353.14 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2475.22275,49,15,0.6214222859,2.5,1.05,1.01," $ 4,078.04 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1302.158,58,10,0.8300750243,1.8,1.2,1.00," $ 2,334.72 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,617.85152,43,8,0.8300750243,4.2,1.13,1.00," $ 2,434.05 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1738.60544,64,11,0.6214222859,1.8,1.13,1.10," $ 2,417.31 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,129.31776,16,6,0.8300750243,2.5,1.05,1.01, $ 284.59 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,84.86478,42,3,0.8300750243,4.2,1.2,1.01, $ 358.59 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,5.38824,6,2,0.6214222859,2.5,1.05,1.10, $ 9.67 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1820.10257,67,11,0.6214222859,2.5,1.13,1.05," $ 3,354.98 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,154.46288,43,4,0.8300750243,1.8,1.05,1.02, $ 247.17 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1272.9717,70,9,0.6214222859,4.2,1.2,1.10," $ 4,385.60 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,90.92655,5,9,0.8300750243,2.5,1.05,1.10, $ 217.94 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1707.39855,45,13,0.8300750243,1.8,1.2,1.10," $ 3,367.43 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,44.00396,4,7,0.6214222859,1.8,1.05,1.01, $ 52.20 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2576.25225,51,15,0.6214222859,1.8,1.13,1.10," $ 3,581.94 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,28.73728,8,4,0.6214222859,1.8,1.2,1.00, $ 38.57 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,92.94714,46,3,0.8300750243,1.8,1.13,1.02, $ 160.07 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,493.24847,13,13,0.6214222859,1.8,1.05,1.10, $ 637.25 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,331.15225,59,5,0.8300750243,4.2,1.05,1.01," $ 1,224.35 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,600.11523,33,9,0.8300750243,1.8,1.2,1.01," $ 1,086.74 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2069.08416,36,16,0.6214222859,4.2,1.13,1.10," $ 6,712.52 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,135.37953,67,3,0.6214222859,4.2,1.2,1.00, $ 424.00 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,158.05504,11,8,0.8300750243,2.5,1.05,1.00, $ 344.39 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,218.22372,27,6,0.8300750243,1.8,1.2,1.02, $ 399.09 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,26.26767,13,3,0.8300750243,1.8,1.05,1.01, $ 41.62 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,919.59296,16,16,0.8300750243,2.5,1.05,1.05," $ 2,103.93 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,538.824,24,10,0.8300750243,2.5,1.2,1.01," $ 1,355.21 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,242.4708,30,6,0.8300750243,1.8,1.2,1.01, $ 439.09 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1717.5015,34,15,0.6214222859,1.8,1.2,1.10," $ 2,535.89 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,82.61968,23,4,0.6214222859,1.8,1.05,1.10, $ 106.74 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1672.15048,38,14,0.8300750243,1.8,1.2,1.01," $ 3,028.08 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1018.37736,56,9,0.8300750243,1.8,1.05,1.05," $ 1,677.56 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1290.03446,34,13,0.8300750243,4.2,1.13,1.10," $ 5,590.35 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,3793.32096,66,16,0.8300750243,2.5,1.05,1.02," $ 8,430.75 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1379.38944,24,16,0.8300750243,1.8,1.05,1.05," $ 2,272.25 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,969.8832,30,12,0.6214222859,4.2,1.05,1.05," $ 2,790.83 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1548.44547,57,11,0.8300750243,4.2,1.05,1.01," $ 5,724.97 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,380.31994,14,11,0.8300750243,4.2,1.13,1.02," $ 1,528.25 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2931.20256,51,16,0.8300750243,4.2,1.13,1.02," $ 11,778.53 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2314.47359,61,13,0.6214222859,1.8,1.05,1.10," $ 2,990.15 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,426.569,19,10,0.6214222859,4.2,1.2,1.00," $ 1,336.00 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,3030.885,60,15,0.6214222859,2.5,1.05,1.01," $ 4,993.52 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1551.81312,27,16,0.6214222859,4.2,1.2,1.05," $ 5,103.24 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,22.451,4,5,0.8300750243,1.8,1.05,1.10, $ 38.74 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1034.54208,72,8,0.6214222859,4.2,1.13,1.02," $ 3,112.17 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1745.34074,46,13,0.8300750243,1.8,1.13,1.05," $ 3,094.12 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,280.6375,50,5,0.6214222859,2.5,1.05,1.10, $ 503.56 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1010.295,20,15,0.6214222859,2.5,1.05,1.10," $ 1,812.83 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1391.962,62,10,0.8300750243,4.2,1.2,1.02," $ 5,939.85 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,44.00396,49,2,0.8300750243,2.5,1.2,1.00, $ 109.58 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,517.27104,64,6,0.8300750243,2.5,1.13,1.10," $ 1,334.28 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1313.3835,26,15,0.6214222859,4.2,1.2,1.00," $ 4,113.48 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,2156.19404,49,14,0.8300750243,4.2,1.13,1.00," $ 8,494.40 "
