Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,896.46843,33,11,0.6214222859,1.3,1.3,1.4," $ 1,268.48 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1818.531,36,15,0.6214222859,1.4,1.0,1.1," $ 2,573.18 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,218.89725,39,5,0.6214222859,1.8,1.8,1.2, $ 735.28 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,108.66284,4,11,0.6214222859,1.4,1.1,1.1, $ 212.71 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,3046.15168,53,16,0.6214222859,1.5,1.5,1.0," $ 10,232.13 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,44.00396,49,2,0.8300750243,1.9,1.9,1.5, $ 115.06 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,64.65888,72,2,0.6214222859,1.4,1.6,1.3, $ 217.19 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1907.43696,59,12,0.6214222859,1.8,1.5,1.2," $ 3,733.77 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,656.69175,13,15,0.6214222859,1.1,1.4,1.7," $ 1,285.46 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2731.83768,72,13,0.6214222859,2.0,1.5,1.4," $ 3,865.49 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,862.1184,15,16,0.8300750243,1.1,1.9,1.1," $ 3,868.23 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1100.099,49,10,0.6214222859,1.5,1.5,1.5," $ 3,695.27 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2156.19404,49,14,0.8300750243,1.7,1.6,1.9," $ 9,674.60 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,282.8826,35,6,0.8300750243,1.3,1.3,1.4, $ 739.66 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,209.01881,19,7,0.8300750243,1.7,1.5,1.0, $ 546.53 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,30.30885,15,3,0.6214222859,1.9,1.0,1.7, $ 42.89 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,101.0295,18,5,0.8300750243,1.7,1.4,1.7, $ 264.17 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,948.33024,66,8,0.8300750243,1.9,1.2,1.2," $ 2,479.63 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,49.3922,55,2,0.6214222859,1.4,1.3,1.6, $ 165.91 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2200.64702,58,13,0.6214222859,1.9,1.9,1.3," $ 3,113.87 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,417.36409,11,13,0.8300750243,1.3,1.8,1.6," $ 1,091.30 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,179.608,32,5,0.6214222859,1.5,1.2,1.1, $ 254.14 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1781.71136,31,16,0.8300750243,1.3,1.8,1.9," $ 3,367.58 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,88.00792,8,7,0.6214222859,2.0,1.9,1.4, $ 172.27 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,431.0592,30,8,0.8300750243,1.7,1.5,1.2," $ 1,934.11 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,122.13344,34,4,0.6214222859,1.2,1.8,1.4, $ 239.07 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1412.61692,52,11,0.6214222859,1.0,1.3,1.0," $ 2,765.17 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,48.49416,54,2,0.6214222859,1.2,1.4,2.0, $ 68.62 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1593.57198,42,13,0.6214222859,2.0,1.9,1.5," $ 2,254.87 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,2701.30432,47,16,0.8300750243,2.0,1.2,1.4," $ 7,063.20 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2126.55872,37,16,0.8300750243,1.2,1.7,1.8," $ 4,019.37 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1059.46269,39,11,0.8300750243,1.7,1.5,1.5," $ 4,753.69 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1163.85984,64,9,0.8300750243,1.4,1.7,1.4," $ 2,199.79 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,48.49416,24,3,0.6214222859,1.9,1.1,1.3, $ 162.89 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,923.63414,34,11,0.8300750243,1.9,1.2,1.7," $ 2,415.06 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,242.02178,22,7,0.6214222859,1.4,1.7,1.1, $ 342.46 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,763.334,34,10,0.8300750243,1.1,1.9,1.5," $ 3,424.99 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,2020.59,40,15,0.6214222859,1.3,1.2,1.5," $ 2,859.09 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1818.531,36,15,0.6214222859,1.3,1.2,1.5," $ 6,108.51 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,162.99426,6,11,0.8300750243,1.4,1.9,1.6, $ 426.19 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,847.74976,59,8,0.6214222859,1.4,1.5,1.3," $ 2,847.62 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,404.118,8,15,0.8300750243,1.2,1.7,1.7," $ 1,813.23 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,3283.45875,65,15,0.8300750243,1.9,1.2,1.8," $ 8,585.38 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,404.118,18,10,0.6214222859,1.4,1.7,1.1," $ 1,357.45 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,89.804,16,5,0.8300750243,1.8,1.9,1.6, $ 169.74 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,420.28272,13,12,0.6214222859,2.0,1.3,1.5, $ 594.69 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,834.72818,22,13,0.6214222859,1.4,1.5,1.3," $ 1,633.96 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,747.16928,52,8,0.8300750243,1.1,1.8,1.1," $ 1,412.21 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2528.88064,44,16,0.6214222859,1.8,1.7,1.3," $ 8,494.60 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,747.16928,13,16,0.8300750243,1.5,1.2,1.0," $ 1,953.65 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,57.47456,4,8,0.8300750243,1.3,1.9,1.6, $ 150.28 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,919.59296,16,16,0.8300750243,1.5,1.5,1.3," $ 4,126.11 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,387.95328,48,6,0.8300750243,1.0,1.3,1.3," $ 1,014.40 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,404.118,50,6,0.6214222859,1.2,1.7,1.9, $ 791.05 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,80.8236,10,6,0.8300750243,1.2,1.0,1.8, $ 211.33 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,549.60048,68,6,0.6214222859,1.0,1.4,1.3," $ 1,075.83 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,355.62384,11,12,0.6214222859,1.7,1.8,1.8, $ 503.20 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2420.2178,55,14,0.6214222859,1.1,1.6,1.8," $ 4,737.53 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,55.00495,5,7,0.6214222859,1.6,1.5,1.2, $ 107.67 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,32.32944,9,4,0.8300750243,2.0,1.3,1.5, $ 145.06 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,301.74144,21,8,0.8300750243,1.6,1.8,1.4, $ 788.97 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1648.80144,51,12,0.6214222859,1.9,1.3,1.1," $ 2,333.02 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,118.54128,33,4,0.8300750243,1.2,1.1,1.2, $ 309.95 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2011.6096,35,16,0.8300750243,1.9,1.6,1.9," $ 9,025.87 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,117.19422,58,3,0.6214222859,1.8,1.8,2.0, $ 393.66 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,905.22432,28,12,0.6214222859,1.9,1.8,1.7," $ 1,280.87 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,25.14512,7,4,0.6214222859,1.7,1.8,1.5, $ 49.22 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,46.47357,23,3,0.6214222859,1.9,1.2,1.7, $ 90.97 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2011.6096,35,16,0.8300750243,1.3,1.1,1.3," $ 3,802.10 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,965.393,43,10,0.8300750243,1.2,1.8,1.9," $ 4,331.61 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,106.64225,19,5,0.6214222859,2.0,1.1,1.2, $ 150.90 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1907.43696,59,12,0.6214222859,1.6,1.1,1.2," $ 2,698.98 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2428.30016,64,13,0.6214222859,1.2,1.5,1.0," $ 4,753.35 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3131.9145,62,15,0.6214222859,1.5,1.5,1.2," $ 6,130.66 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,165.23936,46,4,0.8300750243,1.5,1.9,1.5, $ 312.32 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,183.20016,51,4,0.8300750243,1.3,1.6,2.0, $ 479.02 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2071.10475,41,15,0.8300750243,1.8,1.7,1.7," $ 5,415.39 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1163.85984,36,12,0.8300750243,2.0,1.4,1.9," $ 5,222.11 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,417.36409,11,13,0.8300750243,1.2,1.4,1.5," $ 1,872.67 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1494.33856,26,16,0.8300750243,1.1,1.2,1.3," $ 3,907.30 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,68.70006,34,3,0.8300750243,1.8,1.3,1.7, $ 179.63 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1928.76541,71,11,0.6214222859,1.6,1.1,1.3," $ 2,729.16 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,22.451,4,5,0.6214222859,1.0,1.9,1.7, $ 31.77 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,516.14849,19,11,0.6214222859,1.8,1.2,1.5, $ 730.34 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,121.01089,11,7,0.6214222859,1.2,1.7,1.8, $ 406.48 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,219.12176,61,4,0.6214222859,1.1,1.4,1.4, $ 428.93 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1892.17028,43,14,0.8300750243,2.0,1.2,1.2," $ 3,576.35 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,165.23936,46,4,0.6214222859,1.6,1.1,1.1, $ 323.45 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,68.25104,19,4,0.6214222859,1.4,1.9,1.9, $ 229.26 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,190.15997,7,11,0.8300750243,1.7,1.2,1.4, $ 359.42 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1555.62979,41,13,0.6214222859,1.8,1.2,1.4," $ 5,225.42 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,16.16472,8,3,0.8300750243,1.5,2.0,1.6, $ 72.53 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,96.98832,27,4,0.6214222859,1.3,1.1,1.9, $ 137.24 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2655.9533,70,13,0.8300750243,1.7,1.8,1.3," $ 11,916.96 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,145.9315,26,5,0.6214222859,1.8,1.9,1.6, $ 490.19 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1907.43696,59,12,0.8300750243,1.6,1.5,1.2," $ 4,987.44 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,704.06336,64,7,0.8300750243,1.6,1.9,1.3," $ 3,159.05 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,962.69888,67,8,0.8300750243,1.7,1.8,1.3," $ 2,517.20 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1262.86875,25,15,0.8300750243,1.4,1.8,1.5," $ 3,302.07 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,161.6472,5,12,0.6214222859,1.7,1.2,1.1, $ 228.73 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,436.44744,24,9,0.8300750243,1.1,1.1,1.2," $ 1,958.29 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1032.29698,38,11,0.6214222859,1.6,1.2,1.4," $ 3,467.52 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,965.393,43,10,0.6214222859,1.7,1.4,1.6," $ 1,889.74 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,8.9804,10,2,0.6214222859,1.6,1.2,1.7, $ 12.71 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,462.04158,42,7,0.8300750243,1.1,1.4,1.2, $ 873.30 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,800.15364,44,9,0.8300750243,1.8,1.7,1.9," $ 1,512.36 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,119.21481,59,3,0.8300750243,1.9,1.6,1.6, $ 534.90 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,876.48704,61,8,0.6214222859,1.8,1.4,1.6," $ 1,715.71 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,898.04,40,10,0.8300750243,1.4,1.9,1.5," $ 4,029.40 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2475.22275,49,15,0.6214222859,1.1,1.7,1.8," $ 4,845.20 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1302.158,58,10,0.8300750243,1.7,1.5,1.0," $ 2,461.18 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,617.85152,43,8,0.8300750243,1.3,2.0,1.7," $ 2,772.23 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1738.60544,64,11,0.6214222859,1.0,1.9,2.0," $ 2,460.09 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,129.31776,16,6,0.8300750243,2.0,1.1,1.5, $ 338.13 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,84.86478,42,3,0.8300750243,1.5,2.0,1.7, $ 380.78 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,5.38824,6,2,0.6214222859,1.1,2.0,1.4, $ 10.55 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1820.10257,67,11,0.6214222859,1.7,1.5,1.4," $ 3,562.81 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,154.46288,43,4,0.8300750243,1.3,1.4,1.4, $ 291.95 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1272.9717,70,9,0.6214222859,1.8,1.6,1.3," $ 4,275.96 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,90.92655,5,9,0.8300750243,1.9,1.8,1.5, $ 237.75 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1707.39855,45,13,0.8300750243,1.7,1.5,1.7," $ 3,227.12 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,44.00396,4,7,0.6214222859,1.9,1.2,1.1, $ 62.26 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2576.25225,51,15,0.6214222859,1.1,1.2,1.4," $ 3,645.34 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,28.73728,8,4,0.6214222859,1.1,1.3,1.8, $ 40.66 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,92.94714,46,3,0.8300750243,1.9,1.8,1.5, $ 175.68 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,493.24847,13,13,0.6214222859,1.5,1.1,1.6, $ 697.94 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,331.15225,59,5,0.8300750243,1.5,1.6,1.9," $ 1,485.84 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,600.11523,33,9,0.8300750243,1.6,1.3,1.1," $ 1,134.27 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2069.08416,36,16,0.6214222859,1.8,1.5,1.7," $ 6,950.13 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,135.37953,67,3,0.6214222859,1.2,1.5,1.3, $ 454.74 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,158.05504,11,8,0.8300750243,1.6,1.9,1.9, $ 413.27 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,218.22372,27,6,0.8300750243,1.8,1.2,1.6, $ 412.46 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,26.26767,13,3,0.8300750243,1.3,1.9,1.8, $ 49.65 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,919.59296,16,16,0.8300750243,1.5,1.2,1.7," $ 2,404.49 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,538.824,24,10,0.8300750243,1.4,1.6,2.0," $ 1,408.88 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,242.4708,30,6,0.8300750243,2.0,2.0,1.1, $ 458.29 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1717.5015,34,15,0.6214222859,1.2,1.4,1.6," $ 2,430.23 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,82.61968,23,4,0.6214222859,1.2,1.7,1.2, $ 116.91 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1672.15048,38,14,0.8300750243,1.8,1.6,1.3," $ 3,160.50 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1018.37736,56,9,0.8300750243,1.6,1.0,1.9," $ 1,924.82 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1290.03446,34,13,0.8300750243,1.8,1.2,1.1," $ 5,788.24 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,3793.32096,66,16,0.8300750243,1.9,1.6,1.7," $ 9,918.53 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1379.38944,24,16,0.8300750243,2.0,1.4,1.1," $ 2,607.16 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,969.8832,30,12,0.6214222859,1.2,1.0,1.5," $ 3,257.87 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1548.44547,57,11,0.8300750243,1.2,1.8,2.0," $ 6,947.70 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,380.31994,14,11,0.8300750243,1.6,1.9,1.5," $ 1,706.45 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2931.20256,51,16,0.8300750243,1.6,1.1,1.5," $ 13,151.98 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2314.47359,61,13,0.6214222859,1.6,1.9,1.9," $ 3,274.93 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,426.569,19,10,0.6214222859,1.4,1.6,1.9," $ 1,432.86 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,3030.885,60,15,0.6214222859,1.7,1.8,1.9," $ 5,932.90 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1551.81312,27,16,0.6214222859,1.7,1.5,1.4," $ 5,212.60 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,22.451,4,5,0.8300750243,1.0,1.5,1.3, $ 42.43 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1034.54208,72,8,0.6214222859,1.6,1.7,1.6," $ 3,475.06 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1745.34074,46,13,0.8300750243,1.2,1.4,1.2," $ 3,298.84 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,280.6375,50,5,0.6214222859,1.1,1.2,1.1, $ 549.34 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1010.295,20,15,0.6214222859,1.0,1.8,1.4," $ 1,977.63 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1391.962,62,10,0.8300750243,1.1,1.3,1.8," $ 6,245.58 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,44.00396,49,2,0.8300750243,1.3,1.7,1.3, $ 115.06 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,517.27104,64,6,0.8300750243,1.7,1.4,1.7," $ 1,352.53 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1313.3835,26,15,0.6214222859,1.3,1.7,1.9," $ 4,411.70 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,2156.19404,49,14,0.8300750243,1.3,1.1,1.8," $ 9,674.60 "
